3092995	I gave the money to the woman.	3092996	Thug mé an t-airgead don bhean.
3092998	She was at home at the weekend.	3092999	Bhí sí sa bhaile ag an deireadh seachtaine.
3093001	The woman stopped and looked at him.	3093003	Stop an bhean agus d'fhéach sí air.
3095092	Aren't you pleased?	3095095	Nach bhfuil tú sásta?
2585200	They slept.	3036979	Chodail siad.
3100402	He was exhausted.	2988995	Bhí sé traochta.
3100406	I would like to write a book.	2988432	Ba mhaith liom leabhar a scríobh.
3100421	Éamonn did it.	2951315	Sé Éamonn a rinne é.
3100425	That woman's son is sick.	2951279	Tá mac an bhean sin tinn.
3100436	The man is young.	3604038	Tá an fear óg.
3100447	The man is strong.	3103398	Tá an fear láidir.
3103635	Your death will be painless.	3103736	Beidh do bhás gan phian.
3108806	A monarch had six sons.	3119604	Bhí seisear mac ag monarc.
2483430	I love cooking.	3598615	Is maith liom cócaireacht.
3116496	She's reading.	3117164	Tá sí ag léamh.
3118321	This is not a coincidence.	3119598	Ní comhtharlú é seo.
3118322	It was not a coincidence.	3119602	Ní raibh comhtharlú é.
3119554	The sun is high.	3119584	Tá an ghrian ard.
3125495	I'm cooking.	3125496	Tá mé ag cócaireacht.
3125497	You're cooking.	3125498	Tá tú ag cócaireacht.
3125497	You're cooking.	3125507	Tá sibh ag cócaireacht.
5286001	He's cooking.	3125501	Tá sé ag cócaireacht.
3125503	She's cooking.	3125504	Tá sí ag cócaireacht.
3125505	We're cooking.	3125506	Táimid ag cócaireacht.
3125509	They're cooking.	3125510	Tá siad ag cócaireacht.
3125511	They're reading a book.	3125512	Tá siad ag léamh leabhar.
3128071	You're reading.	3128072	Tá tú ag léamh.
3128071	You're reading.	3128073	Tá sibh ag léamh.
3128075	He's reading.	3128076	Tá sé ag léamh.
3128081	They're writing.	3128082	Tá siad ag scríobh.
3128083	We're writing.	3128084	Táimid ag scríobh.
5160230	You're writing.	3128088	Tá tú ag scríobh.
5160230	You're writing.	3128089	Tá sibh ag scríobh.
3128093	He's writing.	3128094	Tá sé ag scríobh.
3128097	She's writing.	3128098	Tá sí ag scríobh.
3128100	I'm cooking now.	3128106	Tá mé ag cócaireacht anois.
3128101	You're cooking now.	3128107	Tá tú ag cócaireacht anois.
3128102	He's cooking now.	3128108	Tá sé ag cócaireacht anois.
3128103	She's cooking now.	3128109	Tá sí ag cócaireacht anois.
3128104	We're cooking now.	3128112	Táimid ag cócaireacht anois.
3128105	They're cooking now.	3128113	Tá siad ag cócaireacht anois.
3132252	I'm eating a sandwich.	3132253	Tá mé ag ithe ceapaire.
3132269	I'm drinking milk.	3132270	Tá mé ag ól bainne.
3132271	The milk is sour.	3132272	Tá an bainne géar.
3141154	I am a volunteer.	3390441	Is óglach mé.
3141156	I want to drink tea.	3390440	Ba mhaith liom tae a ól.
3143476	The horse is not white.	3390439	Níl an capall bán.
3171128	Tom was naive.	3433406	Bhí Tom saonta.
3176271	She has red flowers.	3201438	Tá bláthanna dearga aici.
3179083	It's midday.	3179106	Tá sé meán lae.
3181127	Tom talks too fast.	3433411	Labhraíonn Tom ró-thapaidh.
3183357	Tom was speaking to Mary.	3600067	Bhí Tomás ag labhairt le Máire.
3188595	I want to live in Brazil.	3603097	Ba mhaith liom bheith i mo chónaí sa Bhrasaíl.
3221003	I am Turkish.	3603067	Is Turcach mé.
3221016	I'm Spanish.	3603076	Is Spáinneach mé.
3221039	I am German.	3603071	Is Gearmánach mé.
3221065	I am English.	3603064	Is Sasanach mé.
3221683	What did you write?	3603060	Cad a scríobh tú?
3225874	There are students in the library.	3603053	Tá mic léinn sa leabharlann.
3257951	The current president has many enemies.	3599702	Tá go leor naimhde ag an uachtarán reatha.
3258546	I don't have a knife.	3602431	Níl scian agam.
3265058	I speak Russian.	3265059	Tá Rúisis agam.
3289799	I don't eat pork.	3599694	Ní ithim muiceoil.
3292215	I don't have a wife.	3602432	Níl béan chéile agam.
3315785	She's going to the hospital.	3390448	Tá sí ag dul go dtí an t-ospidéal.
3331049	You should try it.	3523054	Ba chóir duit sé a iarraidh.
3349419	There is a pen.	3602996	Tá peann ann.
3366423	I'll roast meat.	3468046	Róstfaidh mé feoil.
3378237	Do you drink tea?	3674784	An ólann tú tae?
3385237	My friend uses sugar.	3391527	Úsáideann mo chara siúcra.
3385243	Hamisi doesn't use milk.	3391520	Ní úsáideann Hamisi bainne.
3385244	My friend doesn't use milk.	3391529	Ní úsáideann mo chara bainne.
3385255	The children use sugar.	3391521	Úsáideann na páistí siúcra.
3385266	There is not enough bread.	3391524	Níl go leor aráin.
3390720	I'm not a gambler.	3390839	Ní cearrbhach mé.
3390721	It's your own fault.	3390836	Is é do locht féin.
3390803	Can I touch you?	3391590	An féidir liom leat a bhaint?
3390854	I added a lot of translations.	3390877	Chuir mé go leor aistriúcháin.
3391305	He's so handsome.	3391336	Tá sé chomh dóighiúil.
3391531	You know many things.	3391539	Tá a fhios agat go leor rudaí.
379696	They were hungry.	3399045	Bhí ocras orthu.
3399060	Life is not a fairytale. If you lose your shoe at midnight, you're drunk.	3399062	Ní síscéal é an saol. Má chailleann tú do bhróg ag meán oíche, tá tú ar meisce.
3399146	My wife didn't die.	3399148	Ní bhfuair mo bhean bás.
3399147	My husband didn't die.	3399149	Ní bhfuair m'fhear bás.
3399151	I'll watch television.	3399152	Féachfaidh mé ar an teilifís.
3410116	The eagle is white.	3433414	Tá an t-iolar bán.
3418022	His name is Pekka.	3468044	Pekka is ainm dó.
3419582	My brother is stronger than me.	3601177	Tá mo dheartháir níos láidre ná mé.
3422313	The house is clean.	3433366	Tá an teach glan.
3423897	Welcome to Hell!	3433398	Fáilte go hIfreann!
3426882	I can go next week.	3599719	Is féidir liom dul an tseachtain seo chugainn.
3427786	He went to the school.	3428286	Chuaigh sé ar an scoil.
3427851	How is your friend?	3428282	Conas atá do chara?
2856775	This is style!	3433367	Is stíl í seo!
3433222	The school has a library.	3433466	Tá leabharlann ag an scoil.
3433223	Does the school have a library?	3433469	An bhfuil leabharlann ag an scoil?
3452077	I've never seen it.	3468045	Ní fhaca mé é.
3452116	I like eating.	3457649	Is maith liom ithe.
2002528	The food is good.	3467411	Tá an bia go maith.
3456374	The food is not good.	3467412	Níl an bia go maith.
3456685	Emily was surprised.	3467398	Bhí iontas ar Eimíle.
3456694	Emily was listening to music.	3467393	Bhí Eimíle ag éisteacht le ceol.
3457377	Her English was better than mine.	3467409	Bhí Béarla aici níos fearr ná mise.
3457378	Leanne lives in Leicester.	3467389	Tá Leanne ina cónaí i Leicester.
3457387	Leanne loves chicken nuggets.	3468043	Is maith le Leanne cnaipíní sicín.
3457391	Leanne is a lovely girl.	3467104	Is cailín álainn í Leanne.
2297251	I'm writing a book.	3467101	Táim ag scríobh leabhar.
3505753	Have you tried it yet?	3523055	An ndearna tú iarracht é fós?
3022552	I want to send a telegram.	3602727	Ba mhaith liom teileagram a sheoladh.
3517813	This was my idea.	3602732	Ba é seo mo smaoineamh.
3520621	This book is not written in English.	3523048	Níl an leabhar seo scríofa as Béarla.
3522310	The water is green.	3522311	Tá an t-uisce glas.
3524065	I like to speak Welsh.	3558642	Is maith liom Bhreatnais a labhairt.
3533925	I turned the computer off.	3561619	Mhúch mé an ríomhaire.
3551543	I want to be an actress.	3664153	Is mian liom a bheith ina haisteoir.
3560197	No, I'm not stupid.	3601182	Níl, níl mé bómánta.
3560909	Is that illegal?	3561618	An bhfuil sin mídhleathach?
3563510	Who stole my keys?	3602709	Cé a ghoid mo chuid eochracha?
3581300	This is a mobile phone.	3592796	Is guthán póca é seo.
3581303	This is a television.	3592794	Is teilifís í seo.
3581463	That is a school.	3592793	Is scoil í sin.
3582742	Aimee is very tired at the moment.	3592791	Tá Aimee an-tuirseach i láthair na huaire.
3588378	This is Tom's cat.	3602717	Is cat Thomáis é.
3591019	It's only a temporary fix.	3599522	Ní ach socrú sealadach é.
3591193	That's a good idea. I'm going to do that.	3599453	Is smaoineamh maith é sin. Tá mé chun é sin a dhéanamh.
3592619	What is he learning?	3592788	Cad atá sé ag foghlaim?
3592623	He is learning English.	3592784	Tá sé ag foghlaim Béarla.
327777	I bought a red tie.	3599652	Cheannaigh mé carbhat dearg.
3599208	I must clean my teeth.	3599644	Caithfidh mé mo chuid fiacla a ghlanadh.
3599252	He knows Spanish.	3599607	Tá Spáinnis aige.
3599431	The apples were sold out.	3599604	Tá na húlla díolta amach.
3599467	Tom liked animals.	3599602	Ba mhaith le Tomás ainmhithe.
844673	I study Chinese in Beijing.	3599594	Déanaim staidéar ar an tSínis i mBéising.
254923	I have many books.	3103402	Tá go leor leabhar agam.
2666720	Do you have a book?	2713815	An bhfuil leabhar agat?
3599553	They're speaking Irish.	3599554	Tá siad ag labhairt Gaeilge.
3599557	The sentence is useful.	3599560	Tá an abairt úsáideach.
3599558	The sentence isn't useful.	3599559	Níl an abairt úsáideach.
3599609	She knows Spanish.	3599611	Tá Spáinnis aici.
3601111	I ate a hamburger at McDonald's.	3601112	D'ith mé martbhorgaire i McDonald's.
3601117	This matter is very important.	3601118	Tá an t-ábhar seo an-tábhachtach.
3601121	Cover your feet with a blanket.	3601123	Clúdaigh do chosa le blaincéad.
3601128	Did you see my mother?	3601138	An bhfaca tú mo mháthair?
3601129	Did you see my sister?	3601140	An bhfaca tú mo dheirfiúr?
3601130	Did you see my brother?	3601141	An bhfaca tú mo dheartháir?
3601131	Did you see my dog?	3601142	An bhfaca tú mo mhadra?
3601132	Did you see my cat?	3601144	An bhfaca tú mo chat?
3601133	Did you see my son?	3601145	An bhfaca tú mo mhac?
3601134	Did you see my daughter?	3601146	An bhfaca tú m'iníon?
3601135	Did you see my uncle?	3601147	An bhfaca tú m'uncail?
3601136	Did you see my aunt?	3601148	An bhfaca tú m'aintín?
3601156	What is Caoimhe doing?	3601157	Cad atá Caoimhe ag déanamh?
3601158	What is Saoirse doing?	3601159	Cad atá Saoirse ag déanamh?
3601160	What is Oisín doing?	3601161	Cad atá Oisín ag déanamh?
3601162	What is Ciarán doing?	3601163	Cad atá Ciarán ag déanamh?
3601164	What is Caoimhín doing?	3601166	Cad atá Caoimhín ag déanamh?
3601168	What is Mallaidh doing?	3601169	Cad atá Mallaidh ag déanamh?
3601906	It was like a dream.	3602309	Bhí sé cosúil le aisling.
1809371	I'm going to my grandmother's.	3602286	Táim ag dul go teach mo sheanmháthar.
3603005	There is a fork.	3603011	Tá forc ann.
3603005	There is a fork.	3603016	Tá gabhlóg ann.
3603006	There is a spoon.	3603012	Tá spúnóg ann.
3603007	There is a knife.	3603013	Tá scian ann.
3603008	There is a fork here.	3603017	Tá gabhlóg anseo.
3603008	There is a fork here.	3603018	Tá forc anseo.
3603009	There is a spoon here.	3603019	Tá spúnóg anseo.
3603010	There is a knife here.	3603020	Tá scian anseo.
3604001	I live in Belfast.	3604002	Táim i mo chónaí i mBéal Feirste.
3604001	I live in Belfast.	3604003	Tá mé i mo chónaí i mBéal Feirste.
3604005	You live in Belfast.	3604014	Tá tú i do chónaí i mBéal Feirste.
3604005	You live in Belfast.	3604019	Tá sibh i bhur gcónaí i mBéal Feirste.
3604007	He lives in Belfast.	3604021	Tá sé ina chónaí i mBéal Feirste.
3604008	She lives in Belfast.	3604022	Tá sí ina cónaí i mBéal Feirste.
3604010	We live in Belfast.	3604025	Táimid inár gcónaí i mBéal Feirste.
3604011	They live in Belfast.	3604027	Tá siad ina gcónaí i mBéal Feirste.
3604126	I retweeted that tweet.	3604127	D'athtvuíteáil mé an tvuít sin.
3604145	I'm tweeting on Twitter.	3604160	Táim ag tvuíteáil ar Twitter.
3649580	She's boiling eggs in the kitchen.	3664157	Tá sí ag fiuchadh uibheacha sa chistin.
3659364	My native language is Turkish.	3664151	Is Tuircis í mo mháthairtheanga.
3662962	It was sunny.	3664150	Bhí sé grianmhar.
3662966	There was a storm.	3664149	Bhí stoirm ann.
3663249	There are islands in the sea.	3663861	Tá oileáin ar an bhfarraige.
3663271	Is that really science?	3664148	An í sin eolaíocht i ndáiríre?
3663274	Who will believe this?	3690728	Cé a chreidfidh seo?
3677845	I'm trying to learn English.	3677859	Tá mé ag iarraidh an Béarla a fhoghlaim.
3684872	We shall not forget.	3690705	Ní dhéanfaimid dearmad.
25509	I'm a hero.	3712194	Is laoch mé.
255449	I'm a baker.	3712195	Is báicéir mé.
256018	I'm a doctor.	3603133	Is dochtúir mé.
453667	I'm a diabetic.	3712197	Is diabéiteach mé.
414967	I'm a lefty.	3712201	Is ciotóg mé.
256726	I'm a nurse.	3603159	Is banaltra mé.
256155	I'm a salesman.	3712209	Is fear díolacháin mé.
3712210	This is a menu.	3712211	Is biachlár é seo.
3716048	I hope that I can do it.	3716073	Tá súil agam gur féidir liom é a dhéanamh.
2412891	The house is small.	3752717	Tá an teach beag
3786734	Don't mind the money at all.	3785867	Ní bac ar bith é airgead.
2396023	Don't worry about that now.	3785867	Ní bac ar bith é airgead.
35561	Yes, you must.	3786840	Tá, tá ort.
35561	Yes, you must.	3786841	Tá, tá oraibh.
256856	Must I hurry?	3786843	An bhfuil orm déanamh deifir?
400129	I must study.	3786846	Tá orm déanamh staidéar.
407094	You must leave.	3786848	Tá ort fágáil.
407094	You must leave.	3786849	Tá oraibh fágáil.
438942	You must go.	3786851	Tá ort dul.
438942	You must go.	3786852	Tá oraibh dul.
751769	Everyone must die.	3786855	Tá ar gach duine fáil bháis.
1314476	You must work.	3786860	Tá ort obair.
1314476	You must work.	3786861	Tá oraibh obair.
295799	He never lies.	3795260	Ní insíonn sé bréag riamh.
3796930	The truth is really clear.	3796931	Tá an fhírinne soiléir i ndáiríre.
287969	He was English.	3796946	Ba Shasanach é.
293728	He was alone.	3796948	Bhí sé ina aonar.
294105	He was speaking.	3796951	Bhí sé ag labhairt.
299646	He was embarrassed.	3796963	Bhí náire air.
300091	He was patient.	3796974	Bhí foighne aige.
303699	He was busy.	3796977	Bhí sé gnóthach.
847121	He was a bookkeeper.	3796984	Ba leabharchoimeádaí é.
51849	He was a wonderful man.	3796990	Ba fhear iontach é.
3800592	The man drinks water.	3800589	Ólann an fear uisce.
288121	He has a dog.	3840872	Tá madra aige.
288121	He has a dog.	3840890	Tá madra aigesean.
295971	He has two dogs.	3840928	Tá dhá mhadra aige.
413611	No problem!	3840930	Fadhb ar bith!
3843290	I speak Irish every day.	3843284	Labhraím Gaeilge gach lá.
3845194	We eat.	3845200	Ithimid.
527192	She is eating.	3845208	Tá sí ag ithe.
3845203	They eat.	3845210	Tá siad ag ithe.
3845167	You eat.	3845214	Itheann tú.
3854871	I only buy yellow cars.	3855209	Ní cheannaím ach carranna buí.
258396	I want to drive.	3896248	Is mian liom tiomáint.
261906	I want to live.	3896251	Is mian liom maireachtáil.
321870	I want to sleep.	3896257	Is mian liom codladh.
452275	I want to cry.	3896258	Is mian liom gol.
1348673	I want to dance.	3896259	Is mian liom damhsa.
2182121	There are exceptions.	3896261	Tá eisceachtaí ann.
2252606	There are conditions.	3896263	Tá caíonna ann.
2700686	There is no problem.	3896264	Níl aon fhadhb ann.
2549539	I work at a bar.	3898622	Oibrím ag barra.
3221532	Emily is not a student.	3899574	Ní mac léinn í Eimíle.
3163796	How is your daughter?	3899575	Conas atá d'iníon?
260448	I don't want to see him at all.	3899580	Níor mhaith liom é a fheiceáil ar chor ar bith.
260448	I don't want to see him at all.	3899581	Ní mian liom é a fheiceáil ar chor ar bith.
3155276	Pua is going to sing.	3899582	Canfaidh Pua.
3155283	Pua is singing at church.	3899586	Tá Pua ag canadh ag an eaglais.
3173670	Millie has a cat.	3899587	Tá cat ag Millie.
3173672	Millie has a dog.	3899588	Tá madra ag Millie.
281873	Sunday is the last day of the week.	3923694	Is é an Domhnach an lá deireanach don tseachtain.
2663549	The problem isn't ours.	3930767	Níl an fhadhb linne.
1867771	Tom was arrested.	3930768	Tógadh Tomás.
3220854	English is written with a Latin alphabet.	3930769	Scríobhtar an Béarla san aibitír Laidineach.
3894120	Are you 17?	3930991	An bhfuil tú seacht mbliana déag d'aois?
3550808	It's half past one.	3930994	Tá sé leathuair tar éis a haon.
3550808	It's half past one.	3930995	Tá sé leath i ndiaidh a haon.
2696454	He is a singer.	3930996	Is amhránaí é.
2470615	He is going to write a letter.	3930999	Beidh sé litir a scríobh.
3931089	The police decided to arrest him.	3931091	Rinne na póilíní cinneadh ar é a ghabháil.
3931093	Are you learning Irish on your own?	3931094	An bhfuil tú ag foghlaim Gaeilge as do stuaim féin?
3931096	Where is the capital of the United States of America?	3931097	Cá bhfuil príomhchathair na Stát Aontaithe Mheiriceá?
3931098	I'll study after I come home.	3931099	Déanfaidh mé staidéar tar éis teacht abhaile dom.
3931100	Cáit is reading the newspaper.	3931102	Tá Cáit ag léamh an nuachtáin.
3931103	I'm not reading a newspaper.	3931104	Nílim ag léamh nuachtáin.
3931105	Do you live in America?	3931106	An bhfuil tú i do chónaí i Meiriceá?
3931107	I learned many things in this lesson.	3931108	D'fhoghlaim mé a lán rudaí sa cheacht seo.
3931109	Your mother lives in the Gaeltacht.	3931111	Tá do mháthair ina cónaí sa Ghaeltacht.
1888296	I want a new car.	3931112	Tá carr nua uaim.
990135	I want to buy a new car.	3931113	Is mian liom carr nua a cheannach.
3666193	English is spoken all over the world.	3931116	Labhraítear Béarla ar fud an domhain.
858100	I like football.	3931117	Is maith liom sacar.
3932822	There are a lot of big cities in Brazil.	3932847	Tá a lán cathracha móra sa Bhrasaíl.
3934868	I speak Irish fluently, but don't use it very often.	3934869	Tá Gaeilge líofa agam, ach níl mé á labhairt go minic.
3935488	Greece is an old country.	3935517	Is seantír í an Ghréig.
3938275	We live in Connemara.	3938276	Táimid inár gcónaí i gConamara.
3934868	I speak Irish fluently, but don't use it very often.	3944661	Tá Gaeilge líofa agam, ach nílim á úsáid go minic.
2408413	I think we can handle this.	3944670	Ceapaim gur féidir linn seo a láimhseáil.
980457	Will you come with me to the concert?	3944677	An dtiocfaidh tú liom go dtí an cheolchoirm?
2300621	I can be impartial.	3944678	Is féidir liom a bheith neamhchlaonta.
3825021	It's not too early.	3944680	Níl sé go róluath.
3374157	I like opera.	3944682	Is maith liom ceoldráma.
239077	Some people want to amend the constitution.	3944685	Ba mhaith le roinnt daoine an bunreacht a leasú.
3944686	Where are you, Caitríona?	3944687	Cá bhfuil tú, a Chaitríona?
3944689	Did you know this, Ciarán?	3944690	An raibh a fhios agat é seo, a Chiaráin?
3922042	Tom did it for money.	3944704	Rinne Tomás ar airgead é.
3880328	I have zero knowledge of English.	3944933	Níl aon eolas agam faoin mBéarla.
3868719	What language is he speaking?	3944944	Cén teanga atá á labhairt aige?
3944963	I'm writing you a book.	3944965	Táim ag scríobh leabhair duit.
3944966	I'll try to write you a letter.	3944968	Déanfaidh mé iarracht ar litir a scríobh duit.
3944971	Will you study after you come home?	3944972	An ndéanfaidh tú staidéar tar éis teacht abhaile duit?
3944975	Are you speaking Irish?	3944977	An bhfuil tú ag labhairt Gaeilge?
3944979	I think that Irish is not a difficult language.	3944980	Ceapaim nach teanga deacair í an Ghaeilge.
3944981	Spanish is spoken in many countries.	3944982	Labhraítear Spáinnis ina lán tíortha.
3944984	Do you speak Tatar?	3944985	An bhfuil Tatairis agat?
3944988	I have a grammar book.	3944989	Tá leabhar gramadaí agam.
3944990	I won't tell anyone what happened to you.	3944992	Ní inseoidh mé d'aon duine cad a tharla duit.
3944993	I'm not your teacher.	3944995	Ní mise do mhúinteoir.
3944996	I love being sociable.	3944998	Is breá liom a bheith cuideachtúil.
1931864	I love her daughter.	3945003	Tá grá agam dá hiníon.
3945004	I gave the shamrock to the beautiful girl.	3945005	Thug mé an tseamróg don chailín álainn.
3945006	She is drinking beer with our friends in the restaurant.	3945007	Tá sí ag ól beorach lenár gcairde sa bhialann.
3945017	The beautiful girl has a shamrock.	3945018	Tá seamróg ag an gcailín álainn.
3945021	Niall lives in Dublin.	3945022	Tá Niall ina chónaí i mBaile Átha Cliath.
3945023	I'm the head of the school.	3945025	Is mise ceann na scoile.
3945026	Kazan is the capital of Tatarstan.	3945028	Is í Kazan príomhchathair na Tatarstáine.
3945029	I have a child with Down syndrome.	3945032	Tá páiste le siondróm Down agam.
3945036	We have only one lesson today.	3945038	Níl ach aon cheacht amháin againn inniu.
3945039	My best friend is an Irish speaker.	3945040	Is Gaeilgeoir í an cara is fearr agam.
3945042	There are only two genders in Irish.	3945043	Níl ach dhá inscne sa Ghaeilge.
3945044	My friend is eating fish.	3945045	Tá mo chara ag ithe éisc.
3945046	The fish is not in the water.	3945048	Níl an t-iasc san uisce.
3945049	The red fish is swimming in the ocean.	3945051	Tá an t-iasc dearg ag snámh san aigéan.
3945052	I'm learning Irish slowly.	3945054	Táim ag foghlaim Gaeilge go mall.
3945057	We love that girl.	3945059	Tá grá againn don chailín sin.
3945066	I have done the work.	3945067	Tá an obair déanta agam.
3945068	My daughter is tweeting now.	3945069	Tá m'iníon ag tvuíteáil anois.
3945070	What's your favourite word?	3945071	Cad é an focal is fearr leat?
3945072	I'm against violence against women.	3945073	Táim i gcoinne foréigin in aghaidh na mban.
3945076	My favourite colour is blue.	3945077	Is gorm é an dath is fearr liom.
3945079	Is your car new?	3945080	An bhfuil do charr nua?
321497	Do you love me?	3945082	An bhfuil grá agat dom?
3945083	I never go to school.	3945085	Ní théim ar scoil in aon chor.
64795	I don't see anything.	3945089	Ní fheicim aon rud.
55509	This is a map.	3961083	Léarscáil is ea í seo.
55509	This is a map.	3961088	Is léarscáil í seo.
1483	This is a pun.	3961093	Is imeartas focal é seo.
1483	This is a pun.	3961099	Imeartas focal is ea é seo.
61614	This is a hospital.	3961105	Ospidéal is ea é seo.
55842	This is a pen.	3961112	Is peann é seo.
55842	This is a pen.	3961118	Peann is ea é seo.
55799	This is a pencil.	3961144	Is peann luaidhe é seo.
55799	This is a pencil.	3961148	Peann luaidhe is ea é seo.
396738	This is a sentence.	3961153	Is abairt í seo.
396738	This is a sentence.	3961156	Abairt is ea í seo.
463294	This is a person.	3961159	Is duine é seo.
559012	This is a car.	3961161	Is carr é seo.
3982160	Do you love your mother?	3982712	An bhfuil grá agat do do mháthair?
2261209	Does Tom drink coffee?	3985242	An ólann Tom caife?
4000305	Are you listening to music?	4001480	An bhfuil tú ag éisteacht le ceol?
4001341	I'm learning Scottish Gaelic.	4001482	Táim ag foghlaim Gaeilge na hAlban.
4001332	I'm drinking the coffee.	4001484	Táim ag ól an caife.
4001334	She is drinking the water.	4001488	Tá sí ag ól an uisce.
3312930	We won the lottery.	4001501	Bhuamar an crannchur.
3975762	Tom enjoyed Mary's story.	4062765	Bain Tomás taitneamh as scéal Mháire.
4062490	I slipped and fell on the crosswalk, just when the light turned red.	4062767	Sleamhnaigh mé agus thit mé ar an trasrian, díreach nuair a chas an solas chuig dearg.
4061972	What's your fetish?	4062768	Cad é do feitis?
4061894	Have you told your mother?	4062769	Ar inis tú le do mháthair?
1095953	Tom and Mary looked at each other and smiled.	4062775	D'fhéach Tomás agus Máire ar a chéile agus tháinig meangadh gáire orthu.
4061824	Will you guys please stop fighting?	4062777	An éiróidh sibhse as an troid le bhur dtoil?
4061792	This building belongs to my family.	4062779	Is le mo chlann an fhoirgneamh seo.
4061753	Mary wiped her eyes with her apron.	4062780	Chuimil Máire a súile lena náprún.
4061555	Is Tom still working?	4062783	An bhfuil Tomás fós ag obair?
4061552	The printer doesn't work.	4062785	Ní oibríonn an chlódóir.
4061551	Tom spends too much time at work.	4062788	Caitheann Tomás an iomarca ama ag obair.
361350	Happy New Year!	4062789	Bliain Úr Faoi Mhaise Duit!
4061405	We're sweating in this heat.	4062790	Táimid ag cur allais sa teas seo.
4061402	I'd rather that we get a divorce.	4062791	B'fhearr liom colscaradh a fháil.
1060028	He cut the apple in half.	4062793	Ghearr sé an úll ina dhá leath.
4061013	My mother has a twin.	4062794	Tá cúpla ag mo mháthair.
4060430	Can you introduce yourself in a few words?	4062795	An féidir leat tú féin a chuir in iúl i gcúpla focal?
72357	I'll call you at seven.	4062796	Glaofaidh mé ort ag a seacht.
4059251	Tom's house is full of toys.	4062798	Tá teach Tomás lán le bréagán.
4059226	I love your German accent.	4062799	Is aoibheann liom do bhlas Gearmánach.
4078305	This sentence is composed of seven words.	4078308	Tá seacht bhfocal ins an abairt seo.
4099702	You didn't hang your coat behind the door.	4099793	Níor chroch tú do chóta taobh thiar den doras.
4099328	Don't be late for the meeting tomorrow.	4099794	Ná bí déanach don cruinniú amárach.
4206989	It is very dark.	2150800	Tá sé an-dorcha.
4256130	Welcome to Wikipedia.	4256146	Fáilte chuig an Vicipéid.
4273596	I am swimming in a river.	4273994	Tá mé ag snámh in abhainn.
4275690	Tomás' house is full of toys.	4062798	Tá teach Tomás lán le bréagán.
4275693	My mother has a couple.	4062794	Tá cúpla ag mo mháthair.
4275695	He cut the apple into two halves.	4062793	Ghearr sé an úll ina dhá leath.
4275698	I would prefer to get a divorce.	4062791	B'fhearr liom colscaradh a fháil.
4275701	Tomás spends too much time working.	4062788	Caitheann Tomás an iomarca ama ag obair.
4275702	Is Tomás still working?	4062783	An bhfuil Tomás fós ag obair?
4275704	Tomás enjoyed Máire's story.	4062765	Bain Tomás taitneamh as scéal Mháire.
4404333	I bought a few books from the bookstore.	4405786	Cheannaigh mé roinnt leabhair ón siopa leabhar.
4405664	I am learning Spanish.	4405793	Táim ag foghlaim Spáinnise.
4405263	There's no coffee left.	4405800	Níl caife fágtha ann.
4273596	I am swimming in a river.	4420896	Táim ag snámh in abhainn.
2685810	There are also French tourists.	4420899	Tá turasóirí Francacha ann freisin.
1109897	He's not my father.	4420902	Ní hé m'athair é.
858583	He is only a child.	4420906	Ní hé ach páiste é.
28461	She switched on the lamp because it was dark.	4445001	Chas sí air an lampa, mar bhí sé dorcha.
2044390	I was so happy.	4445005	Bhí mé sásta sin.
2474700	I was so disappointed.	4445009	Bhí mé díomách sin.
3921221	I no longer need to work.	4521003	Ní gá dom bheith ag obair níos mó.
354379	I like cats.	4521004	Is breá liom cait.
4520610	Tom is bickering with his wife.	4521008	Tá Tomás ag bruíon lena bhean chéile.
4519837	She cancelled her date.	4521014	Chuir sí a coinne ar ceal.
1948525	I want to tell you something.	4521016	Is mian liom rud éigin a insint duit.
1948525	I want to tell you something.	4521017	Is mian liom rud éigin a insint daoibh.
456111	It is foggy.	4521021	Tá sé ceoch.
1807853	She's a girl.	4521022	Is cailín í.
1935031	She's not my girlfriend. She's my sister.	4521030	Ní hí mo chailín í. Is í mo dheirfiúr í.
64867	I don't want to see your faces.	4521036	Ní mhian liom bhur n-aghaidheanna a fheiceáil.
2867382	She will protect you.	4521050	Cosnóidh sí thú.
3825044	Everyone is drunk.	4521052	Tá gach duine ar meisce.
1747294	Do you want to play tennis with us?	4521054	An mian leat leadóg a imirt linn?
1747294	Do you want to play tennis with us?	4521055	An mian libh leadóg a imirt linn?
1037116	After dinner, I take a walk on the beach.	4521060	Tar éis an dinnéir, crochaim liom ar an dtrá.
39683	After dinner, I walk on the beach.	4521061	Tar éis an dinnéir, siúlaim ar an dtrá.
3326718	What did I win?	4521068	Cad a bhuaigh mé?
347739	Hello, Chicago!	4521072	Dia duit, a Siocágo!
2123499	Who's first?	4521094	Cé hé an chéad cheann?
50027	The bucket was full of water.	4521099	Bhí an buicéad lán d'uisce.
2241036	We can go.	4521420	Is féidir linn dul.
3092548	I can go.	4521422	Is féidir liom dul.
2220706	Is this your dog?	4521430	An é seo do mhadra?
4488120	Mary is Tom's stepsister.	4521434	Is leasdeirfiúr Tomáis í Máire.
4489474	I don't want to speak your language.	4521440	Ní mhian liom do theanga a labhairt.
1169786	What are you learning?	4521453	Cad atá tú ag foghlaim?
1169786	What are you learning?	4521454	Cad atá sibh ag foghlaim?
1169787	What are you studying?	4521458	Cad atá tú ag déanamh staidéir?
